,Country,Year,Suicides number,Life expectancy,Adult Mortality,Infant deaths,Alcohol,Under-five deaths,HIV/AIDS,GDP,Population,Income composition of resources,Schooling
815,Malta,1970-01-01 00:00:00.000002014,32.0,81.4,55.0,0,8.49,0,0.1,2618.92599,427364.0,0.847,14.3
816,Malta,1970-01-01 00:00:00.000002015,34.0,81.7,54.0,0,8.49,0,0.1,23819.4636,431874.0,0.853,14.6
817,Mauritius,1970-01-01 00:00:00.000002000,137.0,71.0,177.0,0,4.6,0,0.1,3861.32414,1186873.0,0.667,12.1
818,Mauritius,1970-01-01 00:00:00.000002001,113.0,71.5,177.0,0,4.38,0,0.1,3792.182152,1196287.0,0.673,12.2
819,Mauritius,1970-01-01 00:00:00.000002002,131.0,71.5,179.0,0,4.14,0,0.1,3957.51296,124621.0,0.683,12.5
820,Mauritius,1970-01-01 00:00:00.000002003,88.0,71.5,174.0,0,4.08,0,0.1,4623.347642,121337.0,0.687,12.6
821,Mauritius,1970-01-01 00:00:00.000002004,97.0,71.9,168.0,0,4.16,0,0.1,5229.876738,12213.0,0.696,12.8
822,Mauritius,1970-01-01 00:00:00.000002005,102.0,72.1,168.0,0,3.94,0,0.1,5116.45424,1228254.0,0.704,13.0
823,Mauritius,1970-01-01 00:00:00.000002006,118.0,71.8,165.0,0,3.73,0,0.1,5695.969327,1233996.0,0.713,13.4
824,Mauritius,1970-01-01 00:00:00.000002007,127.0,72.9,161.0,0,3.24,0,0.1,6574.654338,123963.0,0.72,13.5
825,Mauritius,1970-01-01 00:00:00.000002008,84.0,72.7,166.0,0,2.49,0,0.1,83.635,1244121.0,0.728,13.6
826,Mauritius,1970-01-01 00:00:00.000002009,115.0,72.8,166.0,0,2.83,0,0.1,7318.12641,1247429.0,0.734,13.8
827,Mauritius,1970-01-01 00:00:00.000002010,98.0,73.3,163.0,0,2.95,0,0.2,8.376432,1254.0,0.74,14.0
828,Mauritius,1970-01-01 00:00:00.000002011,118.0,73.6,158.0,0,3.03,0,0.1,9197.26972,125244.0,0.748,14.1
829,Mauritius,1970-01-01 00:00:00.000002012,115.0,73.9,154.0,0,0.01,0,0.1,9291.227619,1255882.0,0.756,14.3
830,Mauritius,1970-01-01 00:00:00.000002013,98.0,74.1,147.0,0,0.01,0,0.1,9637.265,1258653.0,0.765,14.7
831,Mauritius,1970-01-01 00:00:00.000002014,120.0,74.2,148.0,0,0.01,0,0.1,1153.93822,126934.0,0.769,14.7
832,Mauritius,1970-01-01 00:00:00.000002015,104.0,74.6,146.0,0,0.01,0,0.1,9252.11724,126265.0,0.779,15.2
833,Mexico,1970-01-01 00:00:00.000002000,3456.0,74.8,129.0,55,4.99,66,0.1,672.92113,11719673.0,0.694,11.4
834,Mexico,1970-01-01 00:00:00.000002001,3760.0,75.0,126.0,52,4.86,62,0.1,731.378864,136768.0,0.7,11.6
835,Mexico,1970-01-01 00:00:00.000002002,3826.0,75.0,127.0,49,4.77,58,0.1,716.8219,1435568.0,0.703,11.6
836,Mexico,1970-01-01 00:00:00.000002003,4070.0,75.0,127.0,46,4.88,55,0.1,6751.998987,1564453.0,0.708,11.9
837,Mexico,1970-01-01 00:00:00.000002004,4056.0,75.4,124.0,44,4.9,52,0.1,7199.59665,16995583.0,0.714,12.1
838,Mexico,1970-01-01 00:00:00.000002005,4274.0,75.3,126.0,42,4.93,49,0.1,7986.798439,18472228.0,0.719,12.2
839,Mexico,1970-01-01 00:00:00.000002006,4230.0,75.8,125.0,40,5.11,47,0.1,8767.92258,1192378.0,0.723,12.2
840,Mexico,1970-01-01 00:00:00.000002007,4285.0,76.0,123.0,38,5.35,45,0.1,933.341687,111836346.0,0.731,12.3
841,Mexico,1970-01-01 00:00:00.000002008,4642.0,75.6,127.0,37,5.36,43,0.1,9689.52887,11366189.0,0.735,12.3
842,Mexico,1970-01-01 00:00:00.000002009,5023.0,75.7,13.0,36,5.27,42,0.1,7748.12331,11555228.0,0.738,12.5
843,Mexico,1970-01-01 00:00:00.000002010,4858.0,75.6,127.0,35,5.21,40,0.1,8959.581416,117318941.0,0.739,12.5
844,Mexico,1970-01-01 00:00:00.000002011,5558.0,76.1,124.0,34,5.3,39,0.1,9834.472689,119917.0,0.745,12.6
845,Mexico,1970-01-01 00:00:00.000002012,5381.0,76.3,123.0,33,5.29,38,0.1,982.532572,1282837.0,0.748,12.7
846,Mexico,1970-01-01 00:00:00.000002013,5711.0,76.6,12.0,32,5.23,37,0.1,1298.86766,122535969.0,0.753,12.9
847,Mexico,1970-01-01 00:00:00.000002014,6178.0,76.6,122.0,31,5.26,36,0.1,1452.27766,1242216.0,0.754,13.1
848,Mexico,1970-01-01 00:00:00.000002015,6234.0,76.7,122.0,30,5.26,35,0.1,9143.128494,12589949.0,0.758,13.3
849,Montenegro,1970-01-01 00:00:00.000002000,0.0,73.0,144.0,0,0.01,0,0.1,1627.42893,6495.0,0.0,0.0
850,Montenegro,1970-01-01 00:00:00.000002001,0.0,73.3,136.0,0,0.01,0,0.1,199.583957,67389.0,0.0,0.0
851,Montenegro,1970-01-01 00:00:00.000002002,0.0,73.4,136.0,0,0.01,0,0.1,216.243274,69828.0,0.0,0.0
852,Montenegro,1970-01-01 00:00:00.000002003,0.0,73.5,134.0,0,0.01,0,0.1,2789.1735,612267.0,0.0,0.0
853,Montenegro,1970-01-01 00:00:00.000002004,0.0,73.5,134.0,0,0.01,0,0.1,338.199535,613353.0,0.74,12.6
854,Montenegro,1970-01-01 00:00:00.000002005,118.0,73.6,133.0,0,0.01,0,0.1,3674.617924,614261.0,0.746,12.8
855,Montenegro,1970-01-01 00:00:00.000002006,0.0,73.8,13.0,0,5.38,0,0.1,4383.59597,61525.0,0.751,13.2
856,Montenegro,1970-01-01 00:00:00.000002007,121.0,74.2,125.0,0,4.98,0,0.1,5957.145693,615875.0,0.762,13.6
857,Montenegro,1970-01-01 00:00:00.000002008,126.0,74.6,121.0,0,6.17,0,0.1,7325.73474,616969.0,0.774,14.2
858,Montenegro,1970-01-01 00:00:00.000002009,107.0,75.0,117.0,0,6.45,0,0.1,6698.79439,618294.0,0.785,14.6
859,Morocco,1970-01-01 00:00:00.000002000,21.0,68.6,16.0,27,0.45,32,0.1,1332.382358,28849621.0,0.519,8.0
860,Morocco,1970-01-01 00:00:00.000002001,11.0,69.0,155.0,26,0.46,30,0.1,1336.775376,29181832.0,0.53,8.5
861,Morocco,1970-01-01 00:00:00.000002002,22.0,69.5,15.0,25,0.46,29,0.1,1413.757176,29512368.0,0.54,8.8
862,Morocco,1970-01-01 00:00:00.000002003,40.0,69.9,146.0,24,0.58,28,0.1,1721.973863,29843937.0,0.551,9.3
863,Morocco,1970-01-01 00:00:00.000002004,20.0,72.0,142.0,23,0.56,27,0.1,1948.812275,3179285.0,0.561,9.6
864,Morocco,1970-01-01 00:00:00.000002007,9.0,71.4,128.0,21,0.56,25,0.1,2494.353552,31225881.0,0.581,10.0
865,Morocco,1970-01-01 00:00:00.000002008,10.0,71.8,123.0,21,0.51,24,0.1,2884.94776,31596855.0,0.589,10.3
866,Morocco,1970-01-01 00:00:00.000002009,23.0,72.3,116.0,20,0.62,23,0.1,2861.5545,31989897.0,0.596,10.5
867,Morocco,1970-01-01 00:00:00.000002010,36.0,72.8,11.0,20,0.56,23,0.1,2834.2472,3249639.0,0.603,10.7
868,Morocco,1970-01-01 00:00:00.000002011,47.0,73.3,14.0,19,0.54,22,0.1,339.91616,32858823.0,0.612,11.2
869,Morocco,1970-01-01 00:00:00.000002012,149.0,73.6,99.0,19,0.55,22,0.1,294.746728,33333789.0,0.623,11.6
870,Morocco,1970-01-01 00:00:00.000002013,158.0,73.9,97.0,18,0.45,21,0.1,3111.762887,33824769.0,0.634,12.1
871,Morocco,1970-01-01 00:00:00.000002014,118.0,74.1,96.0,18,0.43,21,0.1,3154.513484,3431882.0,0.64,12.1
872,Netherlands,1970-01-01 00:00:00.000002000,1501.0,78.1,84.0,1,10.06,1,0.1,25921.12794,15925513.0,0.873,16.5
873,Netherlands,1970-01-01 00:00:00.000002001,1474.0,78.3,82.0,1,9.95,1,0.1,26584.12169,164618.0,0.878,16.7
874,Netherlands,1970-01-01 00:00:00.000002002,1570.0,78.4,81.0,1,9.68,1,0.1,28817.32321,16148929.0,0.882,16.9
875,Netherlands,1970-01-01 00:00:00.000002003,1502.0,78.7,8.0,1,9.56,1,0.1,35245.1647,1622532.0,0.881,16.5
876,Netherlands,1970-01-01 00:00:00.000002004,1514.0,79.2,77.0,1,9.56,1,0.1,39954.64222,16281779.0,0.885,16.5
877,Netherlands,1970-01-01 00:00:00.000002005,1574.0,79.4,72.0,1,9.69,1,0.1,41577.169,16319868.0,0.888,16.4
878,Netherlands,1970-01-01 00:00:00.000002006,1525.0,79.8,71.0,1,9.79,1,0.1,44453.97119,1634611.0,0.893,16.5
879,Netherlands,1970-01-01 00:00:00.000002007,1354.0,82.0,68.0,1,9.53,1,0.1,51241.31562,16381696.0,0.899,16.6
880,Netherlands,1970-01-01 00:00:00.000002008,1439.0,83.0,68.0,1,9.62,1,0.1,56928.8248,16445593.0,0.905,16.8
881,Netherlands,1970-01-01 00:00:00.000002009,1530.0,86.0,65.0,1,9.23,1,0.1,519.349,1653388.0,0.906,16.9
882,Netherlands,1970-01-01 00:00:00.000002010,1604.0,88.0,64.0,1,9.33,1,0.1,5338.25483,16615394.0,0.906,17.0
883,Netherlands,1970-01-01 00:00:00.000002011,1650.0,81.1,63.0,1,8.96,1,0.1,5354.6536,1669374.0,0.911,17.2
884,Netherlands,1970-01-01 00:00:00.000002012,1756.0,81.1,62.0,1,9.05,1,0.1,49474.7561,16754962.0,0.921,18.1
885,Netherlands,1970-01-01 00:00:00.000002013,1856.0,81.4,6.0,1,8.68,1,0.1,51574.48942,1684432.0,0.922,18.1
886,Netherlands,1970-01-01 00:00:00.000002014,1839.0,81.7,58.0,1,0.01,1,0.1,52157.4687,168658.0,0.923,18.1
887,Netherlands,1970-01-01 00:00:00.000002015,1873.0,81.9,57.0,1,0.01,1,0.1,44292.88473,16939923.0,0.923,18.1
888,New Zealand,1970-01-01 00:00:00.000002000,458.0,78.6,87.0,0,8.91,0,0.1,13641.1272,3573690.0,0.864,17.2
889,New Zealand,1970-01-01 00:00:00.000002001,508.0,78.5,83.0,0,8.75,0,0.1,13882.85683,3599090.0,0.868,17.4
890,New Zealand,1970-01-01 00:00:00.000002002,467.0,78.7,83.0,0,9.13,0,0.1,16874.31232,3659190.0,0.873,17.5
891,New Zealand,1970-01-01 00:00:00.000002003,519.0,79.1,82.0,0,8.91,0,0.1,21913.7817,3729420.0,0.881,18.2
892,New Zealand,1970-01-01 00:00:00.000002004,495.0,79.2,79.0,0,9.15,0,0.1,2542.39935,3802510.0,0.884,18.4
893,New Zealand,1970-01-01 00:00:00.000002005,514.0,79.9,78.0,0,9.31,0,0.1,2775.89515,3849280.0,0.886,18.9
894,New Zealand,1970-01-01 00:00:00.000002006,527.0,79.9,76.0,0,9.34,0,0.1,2667.86452,3898600.0,0.888,19.1
895,New Zealand,1970-01-01 00:00:00.000002007,494.0,81.0,76.0,0,9.19,0,0.1,3259.73471,3935450.0,0.891,19.2
896,New Zealand,1970-01-01 00:00:00.000002008,520.0,81.0,75.0,0,9.49,0,0.1,31287.77865,3968450.0,0.894,19.5
897,New Zealand,1970-01-01 00:00:00.000002009,512.0,85.0,73.0,0,9.24,0,0.1,282.94193,4009980.0,0.895,19.3
898,New Zealand,1970-01-01 00:00:00.000002010,536.0,89.0,71.0,0,9.62,0,0.1,33691.34837,4055470.0,0.899,20.3
899,New Zealand,1970-01-01 00:00:00.000002011,493.0,86.0,72.0,0,9.47,0,0.1,38426.5581,4090460.0,0.901,19.7
900,New Zealand,1970-01-01 00:00:00.000002012,549.0,81.1,7.0,0,9.2,0,0.1,3997.25624,4120870.0,0.904,19.5
901,New Zealand,1970-01-01 00:00:00.000002013,513.0,81.3,69.0,0,9.18,0,0.1,42889.88141,4129770.0,0.908,19.3
902,Nicaragua,1970-01-01 00:00:00.000002000,363.0,73.0,192.0,4,3.61,5,0.4,116.2743,526796.0,0.562,10.1
903,Nicaragua,1970-01-01 00:00:00.000002001,365.0,73.0,193.0,4,3.51,5,0.4,143.6758,5175.0,0.57,10.4
904,Nicaragua,1970-01-01 00:00:00.000002002,362.0,75.0,197.0,4,3.5,5,0.4,11.147277,5171734.0,0.577,10.7
905,Nicaragua,1970-01-01 00:00:00.000002003,389.0,76.0,198.0,4,3.77,5,0.3,115.565314,524879.0,0.583,11.0
906,Nicaragua,1970-01-01 00:00:00.000002004,393.0,71.0,194.0,4,3.81,4,0.3,191.55157,53973.0,0.587,11.0
907,Nicaragua,1970-01-01 00:00:00.000002005,391.0,71.2,194.0,3,3.7,4,0.3,1175.116225,5379328.0,0.592,11.0
908,Nicaragua,1970-01-01 00:00:00.000002006,319.0,73.0,17.0,3,3.69,4,0.3,124.992617,545211.0,0.597,11.0
909,Nicaragua,1970-01-01 00:00:00.000002007,352.0,72.5,173.0,3,3.83,4,0.2,1344.31871,552216.0,0.601,11.0
910,Nicaragua,1970-01-01 00:00:00.000002008,384.0,72.5,169.0,3,3.64,3,0.2,1518.85386,559456.0,0.607,11.1
911,Nicaragua,1970-01-01 00:00:00.000002009,366.0,73.2,163.0,3,3.36,3,0.2,1464.497754,5666581.0,0.613,11.3
912,Nicaragua,1970-01-01 00:00:00.000002010,351.0,73.2,154.0,3,3.38,3,0.1,1526.497938,5737723.0,0.614,11.4
913,Nicaragua,1970-01-01 00:00:00.000002011,369.0,74.5,147.0,3,3.39,3,0.1,1682.957924,58782.0,0.62,11.5
914,Nicaragua,1970-01-01 00:00:00.000002012,316.0,73.9,157.0,2,3.63,3,0.1,1792.3845,587718.0,0.625,11.5
915,Nicaragua,1970-01-01 00:00:00.000002013,351.0,73.9,157.0,2,3.58,3,0.1,1847.19849,5945747.0,0.63,11.5
916,Nicaragua,1970-01-01 00:00:00.000002014,311.0,74.5,148.0,2,3.55,3,0.1,1975.46477,613997.0,0.636,11.6
917,Nicaragua,1970-01-01 00:00:00.000002015,315.0,74.8,145.0,2,3.55,2,0.1,295.966488,68235.0,0.642,11.7
918,Norway,1970-01-01 00:00:00.000002000,541.0,78.5,85.0,0,5.67,0,0.1,38146.71539,449967.0,0.911,17.1
919,Norway,1970-01-01 00:00:00.000002001,549.0,78.8,82.0,0,5.49,0,0.1,38549.58934,4513751.0,0.917,17.5
920,Norway,1970-01-01 00:00:00.000002002,494.0,78.9,81.0,0,5.89,0,0.1,4361.1538,4538159.0,0.916,17.1
921,Norway,1970-01-01 00:00:00.000002003,502.0,79.4,78.0,0,6.04,0,0.1,5111.65445,4564855.0,0.918,17.1
922,Norway,1970-01-01 00:00:00.000002004,529.0,79.8,77.0,0,6.22,0,0.1,5757.26916,459191.0,0.924,17.5
923,Norway,1970-01-01 00:00:00.000002005,533.0,81.0,73.0,0,6.37,0,0.1,66775.3944,4623291.0,0.929,17.6
924,Norway,1970-01-01 00:00:00.000002006,532.0,84.0,7.0,0,6.47,0,0.1,74114.69715,466677.0,0.931,17.5
925,Norway,1970-01-01 00:00:00.000002007,485.0,85.0,67.0,0,6.6,0,0.1,85128.65759,479153.0,0.934,17.6
926,Norway,1970-01-01 00:00:00.000002008,505.0,86.0,67.0,0,6.75,0,0.1,9688.5961,4768212.0,0.936,17.6
927,Norway,1970-01-01 00:00:00.000002009,573.0,89.0,67.0,0,6.68,0,0.1,817.77681,4828726.0,0.936,17.4
928,Norway,1970-01-01 00:00:00.000002010,548.0,81.0,66.0,0,6.59,0,0.1,87646.75346,4889252.0,0.936,17.4
929,Norway,1970-01-01 00:00:00.000002011,598.0,81.1,67.0,0,6.53,0,0.1,1574.9861,495388.0,0.939,17.6
930,Norway,1970-01-01 00:00:00.000002012,515.0,81.3,61.0,0,6.21,0,0.1,11563.727,518573.0,0.941,17.6
931,Norway,1970-01-01 00:00:00.000002013,554.0,81.5,62.0,0,6.21,0,0.1,1291.435,579623.0,0.942,17.5
932,Norway,1970-01-01 00:00:00.000002014,548.0,81.6,61.0,0,6.06,0,0.1,975.49856,5137232.0,0.945,17.7
933,Norway,1970-01-01 00:00:00.000002015,590.0,81.8,59.0,0,5.97,0,0.1,7455.24654,518867.0,0.948,17.7
934,Oman,1970-01-01 00:00:00.000002009,13.0,75.4,18.0,1,0.56,1,0.1,16784.34616,2607549.0,0.782,12.4
935,Oman,1970-01-01 00:00:00.000002010,13.0,75.6,16.0,1,0.56,1,0.1,1928.74739,2748440.0,0.797,13.5
936,Oman,1970-01-01 00:00:00.000002014,7.0,76.4,11.0,1,0.4,1,0.1,2458.45226,3631098.0,0.796,13.7
937,Panama,1970-01-01 00:00:00.000002000,143.0,75.7,121.0,2,5.58,2,0.2,46.29935,33347.0,0.716,12.1
938,Panama,1970-01-01 00:00:00.000002001,162.0,75.5,124.0,2,5.43,2,0.1,446.372833,389684.0,0.721,12.4
939,Panama,1970-01-01 00:00:00.000002002,160.0,75.7,125.0,1,5.52,2,0.2,4126.14671,3149265.0,0.725,12.6
940,Panama,1970-01-01 00:00:00.000002003,195.0,75.5,126.0,1,5.52,2,0.1,4267.13578,329174.0,0.728,12.8
941,Panama,1970-01-01 00:00:00.000002004,186.0,75.8,123.0,1,5.69,2,0.2,4591.892776,3269541.0,0.733,12.8
942,Panama,1970-01-01 00:00:00.000002005,172.0,75.8,122.0,1,5.53,2,0.1,4916.54886,333465.0,0.74,12.9
943,Panama,1970-01-01 00:00:00.000002006,185.0,76.2,125.0,1,5.72,2,0.1,5348.518399,339195.0,0.744,12.9
944,Panama,1970-01-01 00:00:00.000002007,171.0,76.4,124.0,1,6.16,2,0.2,668.8667,345387.0,0.743,12.9
945,Panama,1970-01-01 00:00:00.000002008,186.0,76.5,127.0,1,6.74,2,0.1,6973.9284,3516268.0,0.75,12.8
946,Panama,1970-01-01 00:00:00.000002009,177.0,76.8,127.0,1,6.87,2,0.1,7429.628274,3579385.0,0.755,12.8
947,Panama,1970-01-01 00:00:00.000002010,151.0,76.5,122.0,1,6.94,2,0.1,7937.259931,3643222.0,0.756,12.8
948,Panama,1970-01-01 00:00:00.000002011,144.0,77.3,121.0,1,6.9,1,0.1,927.723171,377782.0,0.758,12.9
949,Panama,1970-01-01 00:00:00.000002012,135.0,77.2,12.0,1,6.95,1,0.1,1589.82713,3772938.0,0.765,12.8
950,Panama,1970-01-01 00:00:00.000002013,130.0,77.5,118.0,1,6.89,1,0.1,11685.97983,3838462.0,0.773,12.9
951,Panama,1970-01-01 00:00:00.000002014,147.0,77.6,119.0,1,6.74,1,0.1,12593.7374,393986.0,0.78,13.0
952,Panama,1970-01-01 00:00:00.000002015,110.0,77.8,118.0,1,6.74,1,0.1,13134.4367,3969249.0,0.785,13.0
953,Paraguay,1970-01-01 00:00:00.000002000,154.0,79.0,172.0,4,6.78,5,0.1,1545.626423,5327.0,0.625,11.6
954,Paraguay,1970-01-01 00:00:00.000002001,152.0,71.2,17.0,4,6.66,5,0.1,1417.26582,546624.0,0.624,11.8
955,Paraguay,1970-01-01 00:00:00.000002002,177.0,71.5,168.0,4,5.66,4,0.1,1148.229882,558611.0,0.632,12.2
956,Paraguay,1970-01-01 00:00:00.000002003,174.0,71.7,166.0,4,6.64,4,0.1,1174.779347,56795.0,0.642,12.7
957,Paraguay,1970-01-01 00:00:00.000002004,234.0,71.9,165.0,3,6.2,4,0.2,148.527976,57374.0,0.639,12.1
958,Paraguay,1970-01-01 00:00:00.000002005,239.0,72.1,163.0,3,6.38,4,0.2,157.145691,5795494.0,0.646,12.3
959,Paraguay,1970-01-01 00:00:00.000002006,251.0,72.3,161.0,3,5.61,4,0.2,189.71539,5882796.0,0.648,12.1
960,Paraguay,1970-01-01 00:00:00.000002007,227.0,72.5,159.0,3,5.61,4,0.1,2312.192926,5966159.0,0.649,12.0
961,Paraguay,1970-01-01 00:00:00.000002008,222.0,72.7,157.0,3,6.14,4,0.1,359.992184,647117.0,0.654,11.9
962,Paraguay,1970-01-01 00:00:00.000002009,283.0,73.0,155.0,3,5.39,3,0.1,2599.596259,6127837.0,0.663,12.1
963,Paraguay,1970-01-01 00:00:00.000002010,223.0,73.2,152.0,3,5.65,3,0.1,3225.591754,629877.0,0.664,12.4
964,Paraguay,1970-01-01 00:00:00.000002011,298.0,73.4,15.0,3,5.79,3,0.1,3988.11894,6293783.0,0.675,12.3
965,Paraguay,1970-01-01 00:00:00.000002012,275.0,73.6,148.0,3,5.36,3,0.1,3855.537735,6379219.0,0.679,12.3
966,Paraguay,1970-01-01 00:00:00.000002013,323.0,73.8,148.0,3,5.03,3,0.2,4479.95858,646574.0,0.679,12.3
967,Paraguay,1970-01-01 00:00:00.000002014,379.0,73.9,147.0,3,0.01,3,0.2,4712.822736,6552584.0,0.688,12.3
968,Peru,1970-01-01 00:00:00.000002000,227.0,71.4,154.0,18,4.59,24,0.5,1996.719689,25914879.0,0.674,13.5
969,Peru,1970-01-01 00:00:00.000002001,224.0,72.4,142.0,17,4.22,22,0.5,1981.243653,26261363.0,0.677,13.4
970,Peru,1970-01-01 00:00:00.000002002,250.0,72.6,144.0,16,4.03,20,0.4,259.192958,2661467.0,0.686,13.9
971,Peru,1970-01-01 00:00:00.000002003,235.0,72.1,152.0,15,4.5,19,0.4,218.25997,26937738.0,0.686,13.3
972,Peru,1970-01-01 00:00:00.000002004,219.0,72.2,151.0,14,4.27,18,0.4,2448.143899,27273194.0,0.685,12.8
973,Peru,1970-01-01 00:00:00.000002005,198.0,72.8,148.0,13,4.44,16,0.4,2754.7829,276141.0,0.692,13.0
974,Peru,1970-01-01 00:00:00.000002006,229.0,74.2,134.0,12,4.22,15,0.4,3171.49856,27949944.0,0.693,13.0
975,Peru,1970-01-01 00:00:00.000002007,407.0,74.0,133.0,11,4.29,15,0.3,3611.2147,28292724.0,0.696,13.2
976,Peru,1970-01-01 00:00:00.000002008,403.0,73.9,138.0,11,4.85,14,0.3,428.87811,2864198.0,0.7,13.2
977,Peru,1970-01-01 00:00:00.000002009,150.0,73.8,14.0,10,4.69,13,0.3,4166.93387,29157.0,0.706,13.3
978,Peru,1970-01-01 00:00:00.000002010,261.0,73.7,14.0,10,4.72,12,0.2,522.493191,29373646.0,0.708,13.3
979,Peru,1970-01-01 00:00:00.000002011,478.0,74.5,133.0,9,4.83,12,0.2,5771.565878,29759989.0,0.721,13.4
980,Peru,1970-01-01 00:00:00.000002012,591.0,74.9,129.0,9,5.14,11,0.1,6387.785281,3158966.0,0.725,13.4
981,Peru,1970-01-01 00:00:00.000002013,344.0,75.3,125.0,8,5.38,11,0.1,6583.116248,3565716.0,0.731,13.4
982,Peru,1970-01-01 00:00:00.000002014,402.0,75.3,125.0,8,0.01,10,0.1,6491.5245,3973354.0,0.735,13.4
983,Peru,1970-01-01 00:00:00.000002015,264.0,75.5,123.0,8,0.01,10,0.1,63.343259,31376671.0,0.737,13.4
984,Philippines,1970-01-01 00:00:00.000002000,1403.0,66.8,219.0,69,4.73,90,0.1,138.91977,77991569.0,0.618,11.4
985,Philippines,1970-01-01 00:00:00.000002001,1204.0,66.8,221.0,68,4.54,89,0.1,957.287441,79665315.0,0.622,11.4
986,Philippines,1970-01-01 00:00:00.000002002,1301.0,66.8,221.0,68,4.42,89,0.1,1.68135,813526.0,0.625,11.4
987,Philippines,1970-01-01 00:00:00.000002003,1544.0,67.2,217.0,67,4.44,87,0.1,11.553196,8331954.0,0.631,11.6
988,Philippines,1970-01-01 00:00:00.000002006,1788.0,67.3,219.0,63,4.08,82,0.1,1391.772325,8789419.0,0.646,11.5
989,Philippines,1970-01-01 00:00:00.000002007,1698.0,67.5,216.0,62,4.19,80,0.1,1672.685433,8929349.0,0.648,11.4
990,Philippines,1970-01-01 00:00:00.000002008,1820.0,67.5,217.0,60,4.21,78,0.1,1919.466195,9751864.0,0.655,11.5
991,Philippines,1970-01-01 00:00:00.000002009,2074.0,68.0,219.0,59,4.42,76,0.1,1825.341521,9222879.0,0.661,11.7
992,Philippines,1970-01-01 00:00:00.000002010,2116.0,67.9,218.0,58,4.85,74,0.1,2129.499242,93726624.0,0.662,11.4
993,Philippines,1970-01-01 00:00:00.000002011,2449.0,68.0,218.0,57,4.96,72,0.1,2352.518156,9527794.0,0.669,11.5
994,Poland,1970-01-01 00:00:00.000002000,5841.0,73.7,153.0,3,8.4,4,0.1,4492.72764,38258629.0,0.777,14.6
995,Poland,1970-01-01 00:00:00.000002001,5855.0,74.2,149.0,3,7.74,3,0.1,4981.198619,3824876.0,0.784,14.7
996,Poland,1970-01-01 00:00:00.000002002,5925.0,74.5,145.0,3,8.02,3,0.1,5196.932921,3823364.0,0.79,15.0
997,Poland,1970-01-01 00:00:00.000002003,5836.0,74.7,142.0,3,9.06,3,0.1,5693.52416,382457.0,0.796,15.3
998,Poland,1970-01-01 00:00:00.000002004,6072.0,74.9,143.0,2,9.19,3,0.1,6681.178818,38182222.0,0.8,15.5
999,Poland,1970-01-01 00:00:00.000002005,6045.0,75.0,144.0,2,9.5,3,0.1,821.251569,38165445.0,0.797,14.8
1000,Poland,1970-01-01 00:00:00.000002006,5805.0,75.2,144.0,2,10.4,3,0.1,94.7726,38141267.0,0.803,15.0
1001,Poland,1970-01-01 00:00:00.000002007,5284.0,75.3,144.0,2,10.9,3,0.1,1126.31852,381256.0,0.808,15.0
1002,Poland,1970-01-01 00:00:00.000002008,5682.0,75.5,14.0,2,11.4,3,0.1,141.44688,38125759.0,0.813,15.0
1003,Poland,1970-01-01 00:00:00.000002009,6477.0,75.7,136.0,2,10.7,3,0.1,11527.59323,3815163.0,0.818,15.1
1004,Poland,1970-01-01 00:00:00.000002010,6357.0,76.3,13.0,2,10.59,2,0.1,12599.52486,3842794.0,0.822,15.1
1005,Poland,1970-01-01 00:00:00.000002011,6113.0,76.7,128.0,2,10.93,2,0.1,13893.18768,3863255.0,0.829,15.4
1006,Poland,1970-01-01 00:00:00.000002012,6368.0,76.8,125.0,2,10.81,2,0.1,13145.1484,3863164.0,0.834,15.3
1007,Poland,1970-01-01 00:00:00.000002013,6218.0,77.1,12.0,2,11.63,2,0.1,1378.54911,384196.0,0.838,15.4
1008,Poland,1970-01-01 00:00:00.000002014,5934.0,77.3,12.0,2,10.71,2,0.1,14341.675,3811735.0,0.85,16.4
1009,Poland,1970-01-01 00:00:00.000002015,5420.0,77.5,117.0,2,10.71,2,0.1,12565.9876,37986412.0,0.852,16.4
1010,Portugal,1970-01-01 00:00:00.000002000,524.0,76.6,11.0,1,11.89,1,0.1,1152.39681,1289898.0,0.777,15.5
1011,Portugal,1970-01-01 00:00:00.000002001,761.0,76.9,11.0,1,12.22,1,0.1,11729.14616,1362722.0,0.782,15.7
1012,Portugal,1970-01-01 00:00:00.000002002,1210.0,77.2,17.0,1,12.0,1,0.1,12882.28897,1419631.0,0.788,15.9
1013,Portugal,1970-01-01 00:00:00.000002003,1156.0,77.3,15.0,0,14.21,1,0.1,15772.7334,1458821.0,0.789,15.8
1014,Portugal,1970-01-01 00:00:00.000002007,1020.0,78.7,94.0,0,12.57,0,0.1,2278.5845,1542964.0,0.797,15.4
1015,Portugal,1970-01-01 00:00:00.000002008,1038.0,79.0,92.0,0,12.35,0,0.1,24815.6884,1558177.0,0.804,15.8
1016,Portugal,1970-01-01 00:00:00.000002009,1025.0,79.3,9.0,0,12.03,0,0.1,2363.97161,1568247.0,0.809,16.0
1017,Portugal,1970-01-01 00:00:00.000002010,1099.0,79.6,88.0,0,12.25,0,0.1,22538.6548,15731.0,0.812,16.0
1018,Portugal,1970-01-01 00:00:00.000002011,1017.0,82.0,85.0,0,11.92,0,0.1,23196.18375,155756.0,0.818,16.2
